date,currency_pair,close_price
2007-08-09,CNYUSD,7.5663
2007-08-09,DKKUSD,5.4325
2007-08-09,EURUSD,0.7299
2007-08-09,GBPUSD,0.4933
2007-08-09,HKDUSD,7.8235
2007-08-09,INRUSD,40.4
2007-08-09,JPYUSD,118.69
2007-08-09,KRWUSD,922.7
2007-08-09,LKRUSD,111.85
2007-08-09,MXNUSD,10.977
2007-08-09,MYRUSD,3.4705
2007-08-09,NOKUSD,5.7968
2007-08-09,NZDUSD,1.3196
2007-08-09,SEKUSD,6.7548
2007-08-09,SGDUSD,1.5167
2007-08-09,THBUSD,31.1
2007-08-09,TWDUSD,32.92
2007-08-09,ZARUSD,7.137
2007-08-10,AUDUSD,1.1827
2007-08-10,BRLUSD,1.9423
2007-08-10,CADUSD,1.0538
2007-08-10,CHFUSD,1.1969
2007-08-10,CNYUSD,7.5698
2007-08-10,DKKUSD,5.4376
2007-08-10,EURUSD,0.7307
2007-08-10,GBPUSD,0.4946
2007-08-10,HKDUSD,7.8197
2007-08-10,INRUSD,40.45
2007-08-10,JPYUSD,118.0
2007-08-10,KRWUSD,931.5
2007-08-10,LKRUSD,111.9
2007-08-10,MXNUSD,10.9988
2007-08-10,MYRUSD,3.481
2007-08-10,NOKUSD,5.8376
2007-08-10,NZDUSD,1.3401
2007-08-10,SEKUSD,6.7744
2007-08-10,SGDUSD,1.5235
2007-08-10,THBUSD,31.48
2007-08-10,TWDUSD,32.94
2007-08-10,ZARUSD,7.1725
2007-08-13,AUDUSD,1.1862
2007-08-13,BRLUSD,1.938
2007-08-13,CADUSD,1.0508
2007-08-13,CHFUSD,1.2057
2007-08-13,CNYUSD,7.5835
2007-08-13,DKKUSD,5.4629
2007-08-13,EURUSD,0.734
2007-08-13,GBPUSD,0.4969
2007-08-13,HKDUSD,7.8231
2007-08-13,INRUSD,40.4
2007-08-13,JPYUSD,118.47
2007-08-13,KRWUSD,929.1
2007-08-13,LKRUSD,111.9
2007-08-13,MXNUSD,10.9865
2007-08-13,MYRUSD,3.4725
2007-08-13,NOKUSD,5.8595
2007-08-13,NZDUSD,1.351
2007-08-13,SEKUSD,6.8409
2007-08-13,SGDUSD,1.5194
2007-08-13,THBUSD,31.28
2007-08-13,TWDUSD,32.95
2007-08-13,ZARUSD,7.155
2007-08-14,AUDUSD,1.1927
2007-08-14,BRLUSD,1.9752
2007-08-14,CADUSD,1.0635
2007-08-14,CHFUSD,1.2095
2007-08-14,CNYUSD,7.578
2007-08-14,DKKUSD,5.4775
2007-08-14,EURUSD,0.7363
2007-08-14,GBPUSD,0.5
2007-08-14,HKDUSD,7.8224
2007-08-14,INRUSD,40.8
2007-08-14,JPYUSD,118.21
2007-08-14,KRWUSD,932.2
2007-08-14,LKRUSD,111.95
2007-08-14,MXNUSD,11.045
2007-08-14,MYRUSD,3.4785
2007-08-14,NOKUSD,5.877
2007-08-14,NZDUSD,1.3689
2007-08-14,SEKUSD,6.8653
2007-08-14,SGDUSD,1.5228
2007-08-14,THBUSD,31.74
2007-08-14,TWDUSD,32.99
2007-08-14,ZARUSD,7.267
2007-08-15,AUDUSD,1.2132
2007-08-15,BRLUSD,1.9963
2007-08-15,CADUSD,1.0746
2007-08-15,CHFUSD,1.2181
2007-08-15,CNYUSD,7.585
2007-08-15,DKKUSD,5.5198
2007-08-15,EURUSD,0.7419
2007-08-15,GBPUSD,0.5019
2007-08-15,HKDUSD,7.8203
2007-08-15,INRUSD,40.55
2007-08-15,JPYUSD,117.19
2007-08-15,KRWUSD,932.0
2007-08-15,LKRUSD,111.99
2007-08-15,MXNUSD,11.122
2007-08-15,MYRUSD,3.489
2007-08-15,NOKUSD,5.8934
2007-08-15,NZDUSD,1.3968
2007-08-15,SEKUSD,6.9495
2007-08-15,SGDUSD,1.5321
2007-08-15,THBUSD,32.4
2007-08-15,TWDUSD,33.01
2007-08-15,ZARUSD,7.3725
2007-08-16,AUDUSD,1.2723
2007-08-16,BRLUSD,2.105
2007-08-16,CADUSD,1.0754
2007-08-16,CHFUSD,1.2175
2007-08-16,CNYUSD,7.6181
2007-08-16,DKKUSD,5.5511
2007-08-16,EURUSD,0.7462
2007-08-16,GBPUSD,0.5043
2007-08-16,HKDUSD,7.8181
2007-08-16,INRUSD,41.15
2007-08-16,JPYUSD,114.03
2007-08-16,KRWUSD,945.9
2007-08-16,LKRUSD,111.95
2007-08-16,MXNUSD,11.2692
2007-08-16,MYRUSD,3.52
2007-08-16,NOKUSD,5.9846
2007-08-16,NZDUSD,1.4756
2007-08-16,SEKUSD,6.998
2007-08-16,SGDUSD,1.5349
2007-08-16,THBUSD,33.0
2007-08-16,TWDUSD,33.08
2007-08-16,ZARUSD,7.4985
2007-08-17,AUDUSD,1.2679
2007-08-17,BRLUSD,2.032
2007-08-17,CADUSD,1.0635
2007-08-17,CHFUSD,1.2043
2007-08-17,CNYUSD,7.596
2007-08-17,DKKUSD,5.5147
2007-08-17,EURUSD,0.7412
2007-08-17,GBPUSD,0.5043
2007-08-17,HKDUSD,7.8137
2007-08-17,INRUSD,41.04
2007-08-17,JPYUSD,113.81
2007-08-17,KRWUSD,950.2
2007-08-17,LKRUSD,111.95
2007-08-17,MXNUSD,11.132
2007-08-17,MYRUSD,3.513
2007-08-17,NOKUSD,5.9405
2007-08-17,NZDUSD,1.4514
2007-08-17,SEKUSD,6.9111
2007-08-17,SGDUSD,1.5304
2007-08-17,THBUSD,33.17
2007-08-17,TWDUSD,32.84
2007-08-17,ZARUSD,7.385
2007-08-20,AUDUSD,1.2492
2007-08-20,BRLUSD,2.037
2007-08-20,CADUSD,1.058
2007-08-20,CHFUSD,1.2066
2007-08-20,CNYUSD,7.585
2007-08-20,DKKUSD,5.5233
2007-08-20,EURUSD,0.7425
2007-08-20,GBPUSD,0.5043
2007-08-20,HKDUSD,7.8189
2007-08-20,INRUSD,40.91
2007-08-20,JPYUSD,114.49
2007-08-20,KRWUSD,942.6
2007-08-20,LKRUSD,112.02
2007-08-20,MXNUSD,11.123
2007-08-20,MYRUSD,3.4925
2007-08-20,NOKUSD,5.9226
2007-08-20,NZDUSD,1.4372
2007-08-20,SEKUSD,6.9417
2007-08-20,SGDUSD,1.5269
2007-08-20,THBUSD,32.75
2007-08-20,TWDUSD,32.89
2007-08-20,ZARUSD,7.395
2007-08-21,AUDUSD,1.25
2007-08-21,BRLUSD,2.0286
2007-08-21,CADUSD,1.0601
2007-08-21,CHFUSD,1.2033
2007-08-21,CNYUSD,7.594
2007-08-21,DKKUSD,5.5197
2007-08-21,EURUSD,0.7417
2007-08-21,GBPUSD,0.5047
2007-08-21,HKDUSD,7.8073
2007-08-21,INRUSD,41.01
2007-08-21,JPYUSD,114.42
2007-08-21,KRWUSD,943.2
2007-08-21,LKRUSD,112.0
2007-08-21,MXNUSD,11.1185
2007-08-21,MYRUSD,3.496
2007-08-21,NOKUSD,5.9457
2007-08-21,NZDUSD,1.4364
2007-08-21,SEKUSD,6.9626
2007-08-21,SGDUSD,1.532
2007-08-21,THBUSD,32.85
2007-08-21,TWDUSD,33.04
2007-08-21,ZARUSD,7.37
2007-08-22,AUDUSD,1.2433
2007-08-22,BRLUSD,2.0131
2007-08-22,CADUSD,1.062
2007-08-22,CHFUSD,1.2062
2007-08-22,CNYUSD,7.5937
2007-08-22,DKKUSD,5.4965
2007-08-22,EURUSD,0.7388
2007-08-22,GBPUSD,0.5021
2007-08-22,HKDUSD,7.8081
2007-08-22,INRUSD,40.77
2007-08-22,JPYUSD,114.95
2007-08-22,KRWUSD,943.8
2007-08-22,LKRUSD,112.08
2007-08-22,MXNUSD,11.063
2007-08-22,MYRUSD,3.475
2007-08-22,NOKUSD,5.9055
2007-08-22,NZDUSD,1.4273
2007-08-22,SEKUSD,6.9261
2007-08-22,SGDUSD,1.526
2007-08-22,THBUSD,32.43
2007-08-22,TWDUSD,32.99
2007-08-22,ZARUSD,7.2425
2007-08-23,AUDUSD,1.2294
2007-08-23,BRLUSD,1.9992
2007-08-23,CADUSD,1.0566
2007-08-23,CHFUSD,1.2061
2007-08-23,CNYUSD,7.5867
2007-08-23,DKKUSD,5.4881
2007-08-23,EURUSD,0.7375
2007-08-23,GBPUSD,0.4991
2007-08-23,HKDUSD,7.8093
2007-08-23,INRUSD,41.0
2007-08-23,JPYUSD,115.81
2007-08-23,KRWUSD,941.4
2007-08-23,LKRUSD,112.3
2007-08-23,MXNUSD,11.0755
2007-08-23,MYRUSD,3.477
2007-08-23,NOKUSD,5.8707
2007-08-23,NZDUSD,1.411
2007-08-23,SEKUSD,6.9147
2007-08-23,SGDUSD,1.5251
2007-08-23,THBUSD,32.48
2007-08-23,TWDUSD,32.97
2007-08-23,ZARUSD,7.2775
2007-08-24,AUDUSD,1.2133
2007-08-24,BRLUSD,1.9745
2007-08-24,CADUSD,1.0525
2007-08-24,CHFUSD,1.2015
2007-08-24,CNYUSD,7.567
2007-08-24,DKKUSD,5.4527
2007-08-24,EURUSD,0.7329
2007-08-24,GBPUSD,0.4975
2007-08-24,HKDUSD,7.8005
2007-08-24,INRUSD,40.9
2007-08-24,JPYUSD,116.12
2007-08-24,KRWUSD,941.45
2007-08-24,LKRUSD,112.65
2007-08-24,MXNUSD,11.031
2007-08-24,MYRUSD,3.4845
2007-08-24,NOKUSD,5.8264
2007-08-24,NZDUSD,1.3922
2007-08-24,SEKUSD,6.8671
2007-08-24,SGDUSD,1.521
2007-08-24,THBUSD,32.95
2007-08-24,TWDUSD,32.98
2007-08-24,ZARUSD,7.23
2007-08-27,AUDUSD,1.2066
2007-08-27,BRLUSD,1.955
2007-08-27,CADUSD,1.0515
2007-08-27,CHFUSD,1.2032
2007-08-27,CNYUSD,7.5604
2007-08-27,DKKUSD,5.4543
2007-08-27,EURUSD,0.7329
2007-08-27,GBPUSD,0.4967
2007-08-27,HKDUSD,7.8035
2007-08-27,INRUSD,40.88
2007-08-27,JPYUSD,116.05
2007-08-27,KRWUSD,938.3
2007-08-27,LKRUSD,112.85
2007-08-27,MXNUSD,11.0405
2007-08-27,MYRUSD,3.481
2007-08-27,NOKUSD,5.8251
2007-08-27,NZDUSD,1.3924
2007-08-27,SEKUSD,6.8675
2007-08-27,SGDUSD,1.5191
2007-08-27,THBUSD,32.85
2007-08-27,TWDUSD,32.99
2007-08-27,ZARUSD,7.22
2007-08-28,AUDUSD,1.2185
2007-08-28,BRLUSD,1.9876
2007-08-28,CADUSD,1.0616
2007-08-28,CHFUSD,1.2006
2007-08-28,CNYUSD,7.5535
2007-08-28,DKKUSD,5.4629
2007-08-28,EURUSD,0.7339
2007-08-28,GBPUSD,0.4984
2007-08-28,HKDUSD,7.7991
2007-08-28,INRUSD,41.1
2007-08-28,JPYUSD,114.7
2007-08-28,KRWUSD,939.4
2007-08-28,LKRUSD,112.83
2007-08-28,MXNUSD,11.099
2007-08-28,MYRUSD,3.495
2007-08-28,NOKUSD,5.8353
2007-08-28,NZDUSD,1.4221
2007-08-28,SEKUSD,6.8894
2007-08-28,SGDUSD,1.5257
2007-08-28,THBUSD,32.6
2007-08-28,TWDUSD,33.02
2007-08-28,ZARUSD,7.27
2007-08-29,AUDUSD,1.221
2007-08-29,BRLUSD,1.9741
2007-08-29,CADUSD,1.0592
2007-08-29,CHFUSD,1.1986
2007-08-29,CNYUSD,7.549
2007-08-29,DKKUSD,5.4458
2007-08-29,EURUSD,0.7313
2007-08-29,GBPUSD,0.4955
2007-08-29,HKDUSD,7.8042
2007-08-29,INRUSD,40.95
2007-08-29,JPYUSD,115.52
2007-08-29,KRWUSD,941.7
2007-08-29,LKRUSD,113.0
2007-08-29,MXNUSD,11.085
2007-08-29,MYRUSD,3.5015
2007-08-29,NOKUSD,5.8231
2007-08-29,NZDUSD,1.4231
2007-08-29,SEKUSD,6.8584
2007-08-29,SGDUSD,1.522
2007-08-29,THBUSD,32.7
2007-08-29,TWDUSD,33.01
2007-08-29,ZARUSD,7.207
2007-08-30,AUDUSD,1.222
2007-08-30,BRLUSD,1.9665
2007-08-30,CADUSD,1.0567
2007-08-30,CHFUSD,1.2032
2007-08-30,CNYUSD,7.542
2007-08-30,DKKUSD,5.4562
2007-08-30,EURUSD,0.7327
2007-08-30,GBPUSD,0.496
2007-08-30,HKDUSD,7.7975
2007-08-30,INRUSD,41.02
2007-08-30,JPYUSD,115.81
2007-08-30,KRWUSD,940.1
2007-08-30,LKRUSD,113.1
2007-08-30,MXNUSD,11.0845
2007-08-30,MYRUSD,3.503
2007-08-30,NOKUSD,5.8262
2007-08-30,NZDUSD,1.4196
2007-08-30,SEKUSD,6.8724
2007-08-30,SGDUSD,1.523
2007-08-30,THBUSD,32.45
2007-08-30,TWDUSD,33.06
2007-08-30,ZARUSD,7.129
2007-08-31,AUDUSD,1.2259
2007-08-31,BRLUSD,1.9672
2007-08-31,CADUSD,1.056
2007-08-31,CHFUSD,1.2071
2007-08-31,CNYUSD,7.5462
2007-08-31,DKKUSD,5.4594
2007-08-31,EURUSD,0.7331
2007-08-31,GBPUSD,0.4959
2007-08-31,HKDUSD,7.7968
2007-08-31,INRUSD,40.63
2007-08-31,JPYUSD,115.83
2007-08-31,KRWUSD,938.1
2007-08-31,LKRUSD,113.0
2007-08-31,MXNUSD,11.032
2007-08-31,MYRUSD,3.5015
2007-08-31,NOKUSD,5.821
2007-08-31,NZDUSD,1.4235
2007-08-31,SEKUSD,6.8822
2007-08-31,SGDUSD,1.5242
2007-08-31,THBUSD,32.5
2007-08-31,TWDUSD,33.02
2007-08-31,ZARUSD,7.162
2007-09-03,AUDUSD,1.2259
2007-09-03,BRLUSD,1.9672
2007-09-03,CADUSD,1.056
2007-09-03,CHFUSD,1.2071
2007-09-03,CNYUSD,7.5462
2007-09-03,DKKUSD,5.4594
2007-09-03,EURUSD,0.7331
2007-09-03,GBPUSD,0.4959
2007-09-03,HKDUSD,7.7968
2007-09-03,INRUSD,40.63
2007-09-03,JPYUSD,115.83
2007-09-03,KRWUSD,938.1
2007-09-03,LKRUSD,113.0
2007-09-03,MXNUSD,11.032
2007-09-03,MYRUSD,3.5015
2007-09-03,NOKUSD,5.821
2007-09-03,NZDUSD,1.4235
2007-09-03,SEKUSD,6.8822
2007-09-03,SGDUSD,1.5242
2007-09-03,THBUSD,32.5
2007-09-03,ZARUSD,7.162
2007-09-04,AUDUSD,1.2129
2007-09-04,BRLUSD,1.9465
2007-09-04,CADUSD,1.0493
2007-09-04,CHFUSD,1.2109
2007-09-04,CNYUSD,7.551
2007-09-04,DKKUSD,5.4735
2007-09-04,EURUSD,0.735
2007-09-04,GBPUSD,0.4973
2007-09-04,HKDUSD,7.7947
2007-09-04,INRUSD,40.76
2007-09-04,JPYUSD,116.21
2007-09-04,KRWUSD,938.8
2007-09-04,LKRUSD,113.0
2007-09-04,MXNUSD,11.0286
2007-09-04,MYRUSD,3.5084
2007-09-04,NOKUSD,5.8154
2007-09-04,NZDUSD,1.4312
2007-09-04,SEKUSD,6.8946
2007-09-04,SGDUSD,1.526
2007-09-04,THBUSD,32.5
2007-09-04,TWDUSD,33.03
2007-09-04,ZARUSD,7.206
2007-09-05,AUDUSD,1.2129
2007-09-05,BRLUSD,1.9678
2007-09-05,CADUSD,1.0508
2007-09-05,CHFUSD,1.2025
2007-09-05,CNYUSD,7.554
2007-09-05,DKKUSD,5.4487
2007-09-05,EURUSD,0.7316
2007-09-05,GBPUSD,0.4945
2007-09-05,HKDUSD,7.7928
2007-09-05,INRUSD,40.81
2007-09-05,JPYUSD,115.15
2007-09-05,KRWUSD,937.8
2007-09-05,LKRUSD,113.25
2007-09-05,MXNUSD,11.0866
2007-09-05,MYRUSD,3.507
2007-09-05,NOKUSD,5.7812
2007-09-05,NZDUSD,1.4493
2007-09-05,SEKUSD,6.8662
2007-09-05,SGDUSD,1.5267
2007-09-05,THBUSD,32.45
2007-09-05,TWDUSD,33.05
2007-09-05,ZARUSD,7.25
2007-09-06,AUDUSD,1.2085
2007-09-06,BRLUSD,1.949
2007-09-06,CADUSD,1.0534
2007-09-06,CHFUSD,1.2008
2007-09-06,CNYUSD,7.533
2007-09-06,DKKUSD,5.4366
2007-09-06,EURUSD,0.7301
2007-09-06,GBPUSD,0.494
2007-09-06,HKDUSD,7.7865
2007-09-06,INRUSD,40.6
2007-09-06,JPYUSD,115.33
2007-09-06,KRWUSD,938.7
2007-09-06,LKRUSD,113.25
2007-09-06,MXNUSD,11.055
2007-09-06,MYRUSD,3.5018
2007-09-06,NOKUSD,5.7645
2007-09-06,NZDUSD,1.4457
2007-09-06,SEKUSD,6.8188
2007-09-06,SGDUSD,1.5228
2007-09-06,THBUSD,32.5
2007-09-06,TWDUSD,33.05
2007-09-06,ZARUSD,7.1876
2007-09-07,AUDUSD,1.2108
2007-09-07,BRLUSD,1.9595
2007-09-07,CADUSD,1.0546
2007-09-07,CHFUSD,1.1882
2007-09-07,CNYUSD,7.537
2007-09-07,DKKUSD,5.4053
2007-09-07,EURUSD,0.7261
2007-09-07,GBPUSD,0.493
2007-09-07,HKDUSD,7.7871
2007-09-07,INRUSD,40.4
2007-09-07,JPYUSD,113.57
2007-09-07,KRWUSD,937.7
2007-09-07,LKRUSD,113.28
2007-09-07,MXNUSD,11.1255
2007-09-07,MYRUSD,3.5115
2007-09-07,NOKUSD,5.7481
2007-09-07,NZDUSD,1.4516
2007-09-07,SEKUSD,6.7865
2007-09-07,SGDUSD,1.5231
2007-09-07,THBUSD,32.45
2007-09-07,TWDUSD,33.04
2007-09-07,ZARUSD,7.2385
2007-09-10,AUDUSD,1.2139
2007-09-10,BRLUSD,1.96
2007-09-10,CADUSD,1.0532
2007-09-10,CHFUSD,1.186
2007-09-10,CNYUSD,7.5235
2007-09-10,DKKUSD,5.3975
2007-09-10,EURUSD,0.725
2007-09-10,GBPUSD,0.4929
2007-09-10,HKDUSD,7.7758
2007-09-10,INRUSD,40.48
2007-09-10,JPYUSD,113.43
2007-09-10,KRWUSD,939.9
2007-09-10,LKRUSD,113.25
2007-09-10,MXNUSD,11.1475
2007-09-10,MYRUSD,3.51
2007-09-10,NOKUSD,5.7058
2007-09-10,NZDUSD,1.4413
2007-09-10,SEKUSD,6.7768
2007-09-10,SGDUSD,1.5245
2007-09-10,THBUSD,32.46
2007-09-10,TWDUSD,33.06
2007-09-10,ZARUSD,7.2375
2007-09-11,AUDUSD,1.2034
2007-09-11,BRLUSD,1.9305
2007-09-11,CADUSD,1.043
2007-09-11,CHFUSD,1.1864
2007-09-11,CNYUSD,7.522
2007-09-11,DKKUSD,5.3819
2007-09-11,EURUSD,0.7227
2007-09-11,GBPUSD,0.4922
2007-09-11,HKDUSD,7.7864
2007-09-11,INRUSD,40.36
2007-09-11,JPYUSD,113.97
2007-09-11,KRWUSD,936.5
2007-09-11,LKRUSD,113.25
2007-09-11,MXNUSD,11.1076
2007-09-11,MYRUSD,3.507
2007-09-11,NOKUSD,5.677
2007-09-11,NZDUSD,1.4253
2007-09-11,SEKUSD,6.7414
2007-09-11,SGDUSD,1.5197
2007-09-11,THBUSD,32.15
2007-09-11,TWDUSD,33.08
2007-09-11,ZARUSD,7.1825
2007-09-12,AUDUSD,1.1903
2007-09-12,BRLUSD,1.9095
2007-09-12,CADUSD,1.0372
2007-09-12,CHFUSD,1.1844
2007-09-12,CNYUSD,7.521
2007-09-12,DKKUSD,5.3564
2007-09-12,EURUSD,0.7192
2007-09-12,GBPUSD,0.4923
2007-09-12,HKDUSD,7.7878
2007-09-12,INRUSD,40.34
2007-09-12,JPYUSD,114.24
2007-09-12,KRWUSD,931.6
2007-09-12,LKRUSD,113.26
2007-09-12,MXNUSD,11.0675
2007-09-12,MYRUSD,3.489
2007-09-12,NOKUSD,5.6236
2007-09-12,NZDUSD,1.4006
2007-09-12,SEKUSD,6.6684
2007-09-12,SGDUSD,1.5138
2007-09-12,THBUSD,32.1
2007-09-12,TWDUSD,33.06
2007-09-12,ZARUSD,7.1405
2007-09-13,AUDUSD,1.1912
2007-09-13,BRLUSD,1.8979
2007-09-13,CADUSD,1.0324
2007-09-13,CHFUSD,1.187
2007-09-13,CNYUSD,7.511
2007-09-13,DKKUSD,5.3637
2007-09-13,EURUSD,0.7202
2007-09-13,GBPUSD,0.4931
2007-09-13,HKDUSD,7.7889
2007-09-13,INRUSD,40.25
2007-09-13,JPYUSD,115.37
2007-09-13,KRWUSD,927.4
2007-09-13,LKRUSD,113.28
2007-09-13,MXNUSD,11.0731
2007-09-13,MYRUSD,3.477
2007-09-13,NOKUSD,5.6372
2007-09-13,NZDUSD,1.3945
2007-09-13,SEKUSD,6.666
2007-09-13,SGDUSD,1.509
2007-09-13,THBUSD,32.05
2007-09-13,TWDUSD,33.08
2007-09-13,ZARUSD,7.128
2007-09-14,AUDUSD,1.1884
2007-09-14,BRLUSD,1.8945
2007-09-14,CADUSD,1.0292
2007-09-14,CHFUSD,1.1914
2007-09-14,CNYUSD,7.517
2007-09-14,DKKUSD,5.3772
2007-09-14,EURUSD,0.7221
2007-09-14,GBPUSD,0.4983
2007-09-14,HKDUSD,7.7873
2007-09-14,INRUSD,40.4
2007-09-14,JPYUSD,115.31
2007-09-14,KRWUSD,927.9
2007-09-14,LKRUSD,113.32
2007-09-14,MXNUSD,11.1095
2007-09-14,MYRUSD,3.475
2007-09-14,NOKUSD,5.6324
2007-09-14,NZDUSD,1.4035
2007-09-14,SEKUSD,6.696
2007-09-14,SGDUSD,1.5115
2007-09-14,THBUSD,31.9
2007-09-14,TWDUSD,33.08
2007-09-14,ZARUSD,7.16
2007-09-17,AUDUSD,1.2008
2007-09-17,BRLUSD,1.9129
2007-09-17,CADUSD,1.0307
2007-09-17,CHFUSD,1.1874
2007-09-17,CNYUSD,7.519
2007-09-17,DKKUSD,5.3729
2007-09-17,EURUSD,0.7215
2007-09-17,GBPUSD,0.502
2007-09-17,HKDUSD,7.7875
2007-09-17,INRUSD,40.52
2007-09-17,JPYUSD,114.93
2007-09-17,KRWUSD,929.4
2007-09-17,LKRUSD,113.45
2007-09-17,MXNUSD,11.1482
2007-09-17,MYRUSD,3.4875
2007-09-17,NOKUSD,5.6205
2007-09-17,NZDUSD,1.4196
2007-09-17,SEKUSD,6.6935
2007-09-17,SGDUSD,1.5145
2007-09-17,THBUSD,32.15
2007-09-17,TWDUSD,33.08
2007-09-17,ZARUSD,7.1975
2007-09-18,AUDUSD,1.1957
2007-09-18,BRLUSD,1.9005
2007-09-18,CADUSD,1.0234
2007-09-18,CHFUSD,1.1891
2007-09-18,CNYUSD,7.522
2007-09-18,DKKUSD,5.3704
2007-09-18,EURUSD,0.721
2007-09-18,GBPUSD,0.5007
2007-09-18,HKDUSD,7.7888
2007-09-18,INRUSD,40.45
2007-09-18,JPYUSD,115.75
2007-09-18,KRWUSD,929.8
2007-09-18,LKRUSD,113.48
2007-09-18,MXNUSD,11.0925
2007-09-18,MYRUSD,3.483
2007-09-18,NOKUSD,5.6427
2007-09-18,NZDUSD,1.4086
2007-09-18,SEKUSD,6.6884
2007-09-18,SGDUSD,1.5165
2007-09-18,THBUSD,31.88
2007-09-18,TWDUSD,33.1
2007-09-18,ZARUSD,7.1825
2007-09-19,AUDUSD,1.1689
2007-09-19,BRLUSD,1.87
2007-09-19,CADUSD,1.0147
2007-09-19,CHFUSD,1.1856
2007-09-19,CNYUSD,7.5135
2007-09-19,DKKUSD,5.3411
2007-09-19,EURUSD,0.7168
2007-09-19,GBPUSD,0.5004
2007-09-19,HKDUSD,7.7848
2007-09-19,INRUSD,39.81
2007-09-19,JPYUSD,116.21
2007-09-19,KRWUSD,924.8
2007-09-19,LKRUSD,113.6
2007-09-19,MXNUSD,10.988
2007-09-19,MYRUSD,3.4375
2007-09-19,NOKUSD,5.581
2007-09-19,NZDUSD,1.3646
2007-09-19,SEKUSD,6.6251
2007-09-19,SGDUSD,1.5062
2007-09-19,THBUSD,32.0
2007-09-19,TWDUSD,33.08
2007-09-19,ZARUSD,7.075
2007-09-20,AUDUSD,1.1573
2007-09-20,BRLUSD,1.856
2007-09-20,CADUSD,1.0011
2007-09-20,CHFUSD,1.1697
2007-09-20,CNYUSD,7.5055
2007-09-20,DKKUSD,5.2874
2007-09-20,EURUSD,0.7096
2007-09-20,GBPUSD,0.4967
2007-09-20,HKDUSD,7.7828
2007-09-20,INRUSD,39.87
2007-09-20,JPYUSD,114.18
2007-09-20,KRWUSD,918.7
2007-09-20,LKRUSD,113.47
2007-09-20,MXNUSD,10.9676
2007-09-20,MYRUSD,3.437
2007-09-20,NOKUSD,5.5259
2007-09-20,NZDUSD,1.3464
2007-09-20,SEKUSD,6.5347
2007-09-20,SGDUSD,1.501
2007-09-20,THBUSD,31.85
2007-09-20,TWDUSD,33.06
2007-09-20,ZARUSD,7.03
2007-09-21,AUDUSD,1.1561
2007-09-21,BRLUSD,1.862
2007-09-21,CADUSD,1.0008
2007-09-21,CHFUSD,1.1735
2007-09-21,CNYUSD,7.5
2007-09-21,DKKUSD,5.2952
2007-09-21,EURUSD,0.7104
2007-09-21,GBPUSD,0.4949
2007-09-21,HKDUSD,7.7834
2007-09-21,INRUSD,39.84
2007-09-21,JPYUSD,115.6
2007-09-21,KRWUSD,920.7
2007-09-21,LKRUSD,113.45
2007-09-21,MXNUSD,10.9456
2007-09-21,MYRUSD,3.443
2007-09-21,NOKUSD,5.5318
2007-09-21,NZDUSD,1.3486
2007-09-21,SEKUSD,6.5284
2007-09-21,SGDUSD,1.5055
2007-09-21,THBUSD,31.7
2007-09-21,TWDUSD,32.95
2007-09-21,ZARUSD,6.981
2007-09-24,AUDUSD,1.1535
2007-09-24,BRLUSD,1.87
2007-09-24,CADUSD,1.0011
2007-09-24,CHFUSD,1.1739
2007-09-24,CNYUSD,7.5075
2007-09-24,DKKUSD,5.292
2007-09-24,EURUSD,0.7099
2007-09-24,GBPUSD,0.4945
2007-09-24,HKDUSD,7.7735
2007-09-24,INRUSD,39.5
2007-09-24,JPYUSD,114.92
2007-09-24,KRWUSD,919.1
2007-09-24,LKRUSD,113.45
2007-09-24,MXNUSD,10.9385
2007-09-24,MYRUSD,3.426
2007-09-24,NOKUSD,5.5162
2007-09-24,NZDUSD,1.3423
2007-09-24,SEKUSD,6.5133
2007-09-24,SGDUSD,1.4998
2007-09-24,THBUSD,31.75
2007-09-24,TWDUSD,32.92
2007-09-24,ZARUSD,6.965
2007-09-25,AUDUSD,1.1506
2007-09-25,BRLUSD,1.865
2007-09-25,CADUSD,1.0005
2007-09-25,CHFUSD,1.1681
2007-09-25,CNYUSD,7.514
2007-09-25,DKKUSD,5.2759
2007-09-25,EURUSD,0.7078
2007-09-25,GBPUSD,0.4958
2007-09-25,HKDUSD,7.7681
2007-09-25,INRUSD,39.55
2007-09-25,JPYUSD,114.48
2007-09-25,KRWUSD,920.7
2007-09-25,LKRUSD,113.45
2007-09-25,MXNUSD,10.9413
2007-09-25,MYRUSD,3.4375
2007-09-25,NOKUSD,5.5105
2007-09-25,NZDUSD,1.3528
2007-09-25,SEKUSD,6.5151
2007-09-25,SGDUSD,1.5014
2007-09-25,THBUSD,31.8
2007-09-25,TWDUSD,32.95
2007-09-25,ZARUSD,6.9875
2007-09-26,AUDUSD,1.143
2007-09-26,BRLUSD,1.853
2007-09-26,CADUSD,1.0045
2007-09-26,CHFUSD,1.171
2007-09-26,CNYUSD,7.516
2007-09-26,DKKUSD,5.277
2007-09-26,EURUSD,0.7079
2007-09-26,GBPUSD,0.4961
2007-09-26,HKDUSD,7.7668
2007-09-26,INRUSD,39.5
2007-09-26,JPYUSD,115.66
2007-09-26,KRWUSD,920.8
2007-09-26,LKRUSD,113.48
2007-09-26,MXNUSD,10.9265
2007-09-26,MYRUSD,3.4255
2007-09-26,NOKUSD,5.5046
2007-09-26,NZDUSD,1.3432
2007-09-26,SEKUSD,6.535
